ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,boolean_value_20,boolean_value_21,boolean_value_22,boolean_value_23,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_u25_S,FB_28_similar_S,FB_30_broad_S,FB_30_similar_S,FB_30_retarg_S,FB_40_broad_S,FB_40_similar_S,FB_40_retarg_S,FB_50_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2021/12/16,51,7.51764943,5.256548383,-3.200749444,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.004050768,1.202162509,0,1.55335411,-0.230149749,0.078219075,0.976990108,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,6.26981418,0,1.26E-283,0,0,0,7.755472113,0,0,0,9.617196303,0,1.946307356,0,0,0,4.862136118,4.59899116,0.842088471,0.023393797,2.013271581,0,5.134605065,11.04640075,9.49696614,0,69.67914156,2_699_2
2021/12/17,44,7.524733294,5.073199855,-3.418464741,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.002893406,1.100927772,0.349609801,0.077667705,-0.215301378,0.0853299,0.925569576,0.204366346,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,5.375130116,0,4.21E-285,0,0,0,7.687499734,0,0,0,9.707755209,0,1.948762104,0,0,0,4.852718075,4.55186898,0.844279745,0.01403007,1.133721831,0,3.849722255,11.10337988,5.171280195,0,60.86510307,2_699_2
2021/12/18,69,7.531817159,4.856664832,3.382029333,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.004629449,0.569445399,0,1.728106447,-0.174468358,0.0853299,1.02841064,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,4.3436849,0,1.40E-286,0,0,0,7.556040376,0,0,0,9.755781293,0,1.950776641,0,0,0,4.831007489,4.508378835,0.855932477,0.008327123,0.5728016,0,3.178348856,11.45002308,6.113400649,0,67.05089146,2_699_2
2021/12/19,79,7.538901023,4.612484229,8.16043396,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.004484779,0.544136715,0,1.728106447,-0.189316729,0.135105675,1.182672236,0.102183173,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,3.683294218,0,4.65E-288,0,0,0,7.461241467,0,0,0,9.811746118,0,1.951971923,0,0,0,4.821786709,4.470336303,0.884527203,0.004893086,0.317841122,0,2.304438438,11.91112252,6.721739804,0,71.07855376,2_699_2
2021/12/20,64,7.545984888,4.346383571,-0.749752181,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.001157362,0.809877901,0,1.747523374,-0.274694862,0.1137732,0.565625852,0.102183173,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,2.803119862,0,1.54E-289,0,0,0,7.387822737,0,0,0,9.859239878,0,1.952470705,0,0,0,4.813416342,4.436425655,0.899617131,0.002847581,0.214383272,0,1.63907111,12.22126021,10.84483481,0,64.19699491,2_699_2
2021/12/21,49,7.553068752,4.064122362,-2.015560203,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.00520813,1.037656061,0,1.747523374,-0.241286028,0.078219075,0.976990108,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,2.091186772,0,5.09E-291,0,0,0,7.330065456,0,0,0,9.890511104,0,1.952612746,0,0,0,4.807698418,4.406396568,0.899455468,0.001641758,0.236722797,0,1.187840011,12.28505014,5.642081103,0,56.85162731,2_699_2
2021/12/22,50,7.560152617,3.771350389,-2.157936724,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.00491879,1.113582114,0,1.436852552,-0.263558584,0.078219075,1.234092768,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,1.580904726,0,1.68E-292,0,0,0,7.168257023,0,0,0,9.857862277,0,1.849307467,0,0,0,4.804367975,4.379689871,0.900458385,0.000938001,0.154582288,0,0.906384804,12.31448104,3.634253864,0,53.24358405,2_699_2
2021/12/23,42,7.567236482,3.473474571,-3.200749444,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.005642141,1.050310403,0,1.631021815,-0.230149749,0.0853299,1.131251704,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,1.141405335,0,5.54E-294,0,0,0,6.9774691,0,0,0,9.757021039,0,1.751658035,0,0,0,4.784025746,4.355921424,0.89570799,0.000531212,0.105362321,0,0.888997437,12.31585408,5.253661367,0,52.65540625,2_699_2
2021/12/24,36,7.574320346,3.175539539,-3.418464741,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.004340109,1.012347376,0.02913415,1.708689521,-0.248710213,0.07110825,0.617046384,0.102183173,-3.574846917,0.092575749,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.745703258,0,1.82E-295,0,0,0,6.823149063,0,0,0,9.653497655,0,1.672716901,0,0,0,4.753812995,4.333659768,0.889953536,0.000298266,0.073120768,0,1.36000951,12.2538926,6.30915852,0,52.50350582,2_699_2
2021/12/25,40,7.581404211,2.882124681,3.382029333,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.007088844,1.050310403,0.20393905,0.873761687,-0.226437657,0.09955155,0.822728512,0.102183173,-3.574846917,0.092575749,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.694934452,0,5.99E-297,0,0,0,6.689508065,0,0,0,9.546331706,0,1.621237082,0,0,0,4.728553056,4.315320198,0.889882914,0.000166075,0.0739499,0,1.514199475,12.27448232,6.860533,0,58.99478111,2_699_2
2021/12/26,50,7.588488075,2.597259786,8.16043396,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.00506346,0.442901977,0,1.514520257,-0.274694862,0.0853299,1.02841064,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.520690446,0,1.96E-298,0,0,0,6.606183277,0,0,0,9.451851652,0,1.595449375,0,0,0,4.714845939,4.301017217,0.88269427,9.17E-05,0.05683547,0,2.399164137,12.28418846,4.192377097,0,61.06752559,2_699_2
2021/12/27,38,7.59557194,2.324360894,-0.749752181,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.005352801,0.341667239,0,1.650438742,-0.167044173,0.12799485,0.77130798,0.102183173,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.386484521,0,6.43E-300,0,0,0,6.534032304,0,0,0,9.338944727,0,1.585948246,0,0,0,4.701235113,4.287683958,0.876489906,5.03E-05,0.047340782,0,2.775497494,12.33633072,3.103017744,0,50.88956037,2_699_2
2021/12/28,68,7.602655804,2.066187258,-2.015560203,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.008101536,0.480865004,0,1.708689521,-0.189316729,0.09955155,1.131251704,0,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.348690391,0,2.10E-301,0,0,0,6.494589108,0,0,0,9.260970676,0,1.583474774,0,0,0,4.694717293,4.278103736,0.868311907,2.73E-05,0.072049236,0,1.963325207,12.33460809,2.661910522,0,48.36762704,2_699_2
2021/12/29,80,7.609739669,1.824819765,-2.157936724,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.012152304,0.531482373,0,1.514520257,-0.28583114,0.135105675,0.77130798,0.102183173,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.248513136,0,6.86E-303,0,0,0,6.468708711,0,0,0,9.182157763,0,1.583036687,0,0,0,4.689274625,4.270779239,0.855537438,1.47E-05,0.085671,0,1.428131291,12.32364404,4.69657985,0,48.80401519,2_699_2
2021/12/30,54,7.616823533,1.601660484,-3.200749444,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.011284282,0.822532243,0,1.456269478,-0.230149749,0.135105675,0.976990108,0.102183173,-3.574846917,0,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.223413442,0,2.24E-304,0,0,0,6.449299633,0,0,0,9.102000678,0,1.582985771,0,0,0,4.684275023,4.264585869,0.830080212,7.89E-06,0.131329397,0,1.168775011,12.34441678,13.98449226,0,56.97203509,2_699_2
2021/12/31,61,7.623907396,1.397452426,-3.418464741,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.011139612,0.40493895,0,0.718426276,-0.226437657,0.12799485,1.131251704,0,-3.574846917,0.092575749,10.37439999,-6.243558188,-7.557257492,4.739977897,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.168221874,0,7.27E-306,0,0,0,6.437151979,0,0,0,9.043115078,0,1.582982019,0,0,0,4.681495929,4.258913094,0.805779099,4.20E-06,0.132345537,0,0.934335381,12.18537765,6.837748268,0,47.84467801,2_699_2
2022/1/1,69,7.63099126,1.212318059,3.382029333,9.360075095,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.012441645,0.430247635,0,1.708689521,-0.378633459,0.149327325,1.02841064,0.102183173,-3.574846917,0.092575749,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.168430933,0,2.36E-307,0,0,0,6.416771322,0,0,0,8.981931637,0,1.58298185,0,0,0,4.67397453,4.255106824,0.785590566,2.21E-06,0.137503924,0,1.152188661,12.02700257,4.067713895,0,63.12314029,2_699_2
2022/1/2,70,7.638075124,1.045814592,8.16043396,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.009403569,0.442901977,0,1.203849435,-0.274694862,0.149327325,2.005400749,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.134161952,0,0.00E+00,0,0,0,6.417693173,0,0,0,8.942752113,0,1.582981845,0,0,0,4.676765909,4.258998366,0.765511369,1.16E-06,0.133092844,0,0.996596116,11.88659084,3.027984984,0,57.34692793,2_699_2
2022/1/3,82,7.645158987,0.897003626,-0.749752181,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.018807137,0.695988821,0,1.572771036,-0.345224624,0.206213925,1.645457025,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.121265025,0,0.00E+00,0,0,0,6.417046575,0,0,0,8.900481608,0,1.582981845,0,0,0,4.675659083,4.263585775,0.73799554,6.04E-07,0.120052463,0,1.067249226,11.7568206,4.90495943,0,50.27780691,2_699_2
2022/1/4,72,7.652242851,0.76453243,-2.015560203,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.021845213,0.658025795,0,1.728106447,-0.322952068,0.135105675,1.439774897,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.148771913,0,0.00E+00,0,0,0,6.413604496,0,0,0,8.85667533,0,1.582981845,0,0,0,4.676722392,4.265163066,0.711189373,3.12E-07,0.094173877,0,1.541321776,11.7116963,3.490224669,0,47.69693176,2_699_2
2022/1/5,44,7.659326715,0.646723813,-2.157936724,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.062208223,0.51882803,0,1.728106447,-0.311815789,0.149327325,1.336933833,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.1127075,0,0.00E+00,0,0,0,6.349162839,0,0,0,8.764836583,0,1.582981845,0,0,0,4.675526147,4.277432002,0.684666343,1.60E-07,0.065036139,0,1.403671375,11.66082613,1.287947592,0,44.63978191,2_699_2
2022/1/6,49,7.666410578,0.541671435,-3.200749444,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.102426562,0.088580395,0.378743951,0,-0.28583114,0.106662375,1.131251704,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.096268415,0,0.00E+00,0,0,0,6.147225473,0,0,0,8.595690242,0,1.474969493,0,0,0,4.673360113,4.304075411,0.654136863,8.18E-08,0.036821166,0,1.074214345,11.53861402,3.55304581,0,42.82087323,2_699_2
2022/1/7,30,7.673494442,0.447337295,-3.418464741,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.146116989,0.329012897,0,1.728106447,-0.293255326,0.15643815,1.439774897,0.102183173,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.09494689,0,0.00E+00,0,0,0,5.890302324,0,0,0,8.441503533,0,1.374026194,0,0,0,4.671614957,4.329596003,0.626665516,4.15E-08,0.018618211,0,1.117060689,11.3795126,1.362705426,0,41.76058199,2_699_2
2022/1/8,56,7.680578306,0.3616482,3.382029333,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.201091697,0.569445399,0,1.728106447,-0.293255326,0.15643815,0.976990108,0.102183173,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.140731057,0,0.00E+00,0,0,0,5.680826682,0,0,0,8.300332808,0,1.293286447,0,0,0,4.670923131,4.353937555,0.630699254,2.09E-08,0.020963092,0,1.380657209,11.55559548,3.647503743,0,50.68399735,2_699_2
2022/1/9,66,7.687662169,0.282588128,8.16043396,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.18720335,0.797223559,0,1.436852552,-0.330376253,0.206213925,1.336933833,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.144728358,0,0.00E+00,0,0,0,5.522129048,0,0,0,8.167707535,0,1.241072921,0,0,0,4.674018601,4.380985335,0.608950181,1.05E-08,0.022522521,0,2.108899028,11.82345383,5.464891864,0,58.06737984,2_699_2
2022/1/10,56,7.694746033,0.208283616,-0.749752181,9.863804119,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.141342869,0.97438435,0,0.058250779,-0.32666416,0.21332475,2.005400749,0.102183173,-3.574846917,0.092575749,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,3.312161582,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.122256936,0,0.00E+00,0,0,0,5.40136737,0,0,0,8.02103286,0,1.215053162,0,0,0,4.666065086,4.408380282,0.588120749,5.20E-09,0.01329957,0,1.875088294,11.88383958,6.479835081,0,62.40766578,2_699_2
2022/1/11,41,7.701829897,0.137079602,-2.015560203,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.132807322,0.721297506,0.932292801,0,-0.289543233,0.15643815,1.234092768,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,3.195012189,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.073462537,0,0.00E+00,0,0,0,5.30997984,0,0,0,7.886130316,0,1.205489835,0,0,0,4.635522028,4.444413919,0.565641379,2.57E-09,0.008304458,0,1.421497513,11.74573277,4.077268436,0,47.42247522,2_699_2
2022/1/12,43,7.70891376,0.067603531,-2.157936724,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.349957421,0.63271711,0,1.7669403,-0.293255326,0.1137732,1.336933833,0.102183173,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.041554687,0,0,0,0,0,5.25106774,0,0,0,7.775124161,0,1.203002249,0,0,0,4.609182467,4.538301115,0.557636774,1.26E-09,0.004550781,0,1.018453988,11.62045793,3.065857662,0,43.45630521,2_699_2
2022/1/13,41,7.715997624,-0.001184053,-3.200749444,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.553508513,0.721297506,0,1.33976792,-0.337800439,0.078219075,1.336933833,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.022347003,0,0,0,0,0,5.149085022,0,0,0,7.699853355,0,1.202561751,0,0,0,4.600382666,4.626090875,0.545014866,6.18E-10,0.002721525,0,1.009228589,11.53489308,1.170812838,0,39.91226748,2_699_2
2022/1/14,40,7.723081488,-0.06995373,-3.418464741,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.627145688,0.556791057,0,1.786357226,-0.24499812,0.106662375,1.234092768,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.011497195,0,0,0,0,0,5.054204625,0,0,0,6.876712664,0,1.202510557,0,0,0,4.60910649,4.707057011,0.53604311,3.00E-10,0.001586884,0,0.845018007,11.44172894,1.663470817,0,39.3929357,2_699_2
2022/1/15,56,7.730165351,-0.138987041,3.382029333,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.757638286,0.695988821,0,1.495103331,-0.274694862,0.15643815,1.131251704,0.102183173,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.005684587,0,0,0,0,0,4.981073496,0,0,0,5.999423909,0,1.202506785,0,0,0,4.623637899,4.782554835,0.525473841,1.45E-10,0.000740411,0,0.862791377,11.5220555,3.993422252,0,47.67976652,2_699_2
2022/1/16,52,7.737249215,-0.20817221,8.16043396,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.74418395,0.683334479,0,1.7669403,-0.263558584,0.18488145,1.439774897,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.002710387,0,0,0,0,0,4.930048448,0,0,0,4.944368423,0,1.202506615,0,0,0,4.640889959,4.857833978,0.516133409,6.96E-11,0.000314478,0,1.088069638,11.77651663,9.111356452,0,57.45910126,2_699_2
2022/1/17,26,7.744333079,-0.277015531,-0.749752181,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.450069259,0.759260532,0,1.33976792,-0.274694862,0.106662375,1.02841064,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.001249588,0,0,0,0,0,4.891272455,0,0,0,3.901092733,0,1.20250661,0,0,0,4.641369351,4.928968567,0.505224168,3.33E-11,0.000120822,0,1.35962044,11.73249911,8.372946758,0,45.80719721,2_699_2
2022/1/18,36,7.751416942,-0.34466768,-2.015560203,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.996488928,0.556791057,0,1.786357226,-0.274694862,0.149327325,0.77130798,0.204366346,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.000558295,0,0,0,0,0,4.875789908,0,0,0,3.060584734,0,1.20250661,0,0,0,4.480114001,4.986330404,0.505280595,1.58E-11,8.81E-05,0,1.871616193,11.61485949,4.720775961,0,41.04292271,2_699_2
2022/1/19,35,7.758500806,-0.409963753,-2.157936724,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,1.303768615,0.468210661,0,1.048514024,-0.32666416,0.078219075,1.131251704,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.000242172,0,0,0,0,0,4.858128703,0,0,0,2.34866237,0,1.20250661,0,0,0,4.355848282,5.050571565,0.491200126,7.47E-12,3.74E-05,0,1.472408091,11.47226701,5.867271881,0,40.15632986,2_699_2
2022/1/20,25,7.76558467,-0.471475418,-3.200749444,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,1.50399229,0.430247635,0,1.689272594,-0.248710213,0.07110825,0.976990108,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0.000102148,0,0,0,0,0,4.848072572,0,0,0,1.675813933,0,1.20229021,0,0,0,4.233574425,5.110949548,0.474738742,3.51E-12,1.58E-05,0,1.271223379,11.34919563,3.820341282,0,36.64586356,2_699_2
2022/1/21,35,7.772668533,-0.527573197,-3.418464741,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,1.531768985,0.379630266,0,1.747523374,-0.237573935,0.106662375,0.925569576,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,4.20E-05,0,0,0,0,0,4.763982145,0,0,0,1.330923242,0,1.202088938,0,0,0,4.122187547,5.167448469,0.457787053,1.64E-12,6.70E-06,0,1.26270619,11.27730556,1.359672433,0,33.36764685,2_699_2
2022/1/22,34,7.779752397,-0.576496587,3.382029333,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,1.805629836,0.569445399,0,1.786357226,-0.278406955,0.15643815,1.131251704,0.102183173,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,1.68E-05,0,0,0,0,0,4.539140659,0,0,0,1.263062563,0,1.202144518,0,0,0,4.026775578,5.217770426,0.443527483,7.63E-13,2.79E-06,0,1.071487595,11.34554738,1.763604442,0,40.87454929,2_699_2
2022/1/23,56,7.786836261,-0.616429534,8.16043396,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,1.545946673,0.645371452,0,0.291253896,-0.293255326,0.163548975,1.182672236,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,6.56E-06,0,0,0,0,0,4.369129945,0,0,0,1.217702549,0,1.20213347,0,0,0,3.959014616,5.26623123,0.430685965,3.53E-13,1.12E-06,0,0.738354603,11.34835441,10.71766878,0,52.25894722,2_699_2
2022/1/24,44,7.793920125,-0.645578614,-0.749752181,0,0,0,3.894504454,0,0,2.655902713,0,1.427298398,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.975222396,0.809877901,0,1.611604889,-0.200453008,0.15643815,0.822728512,0,-3.574846917,0,11.17243076,-6.187695753,-7.191759137,4.749448383,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,2.51E-06,0,0,0,0,0,4.236597265,0,0,0,1.373348464,0,1.202249881,0,0,0,3.907586093,5.317523033,0.417558296,1.63E-13,4.57E-07,0,0.490382465,11.23828167,9.257476778,0,42.15830046,2_699_2
